id	frequency	board	fill	hasQR
3032b2761bbe300030ce09a52f2a5c06	3714	Kw,Pw,Nb,Bw,Kb,Pb,Nw,Pb,Nw,,,,,,,Rb,Rb,,,,,,,Kb,Kw,,,,,,,Qw,Qb,,,,,,,Nb,Nb,,,,,,,Rw,Rw,,,,,,,Kw,Bw,Pb,Nw,Qw,Kb,Rw,Nb,Bw	darkGray	0
30839bd57980ad41436ecc7c9fdb796e	2779	Qb,Qb,Bw,Rb,Pw,Qw,Bb,Rw,Rb,,,,,,,Nw,Bw,,,,,,,Qb,Qw,,,,,,,Kb,Pw,,,,,,,Rb,Rw,,,,,,,Nb,Bb,,,,,,,Qw,Rb,Rb,Bw,Qb,Kw,Rw,Bb,Rw	darkGray	0
30b395557f028332d19c5e4e2e13e5f4	1873	Kb,Rw,Pb,Qw,Bb,Rb,Pw,Kb,Pb,,,,,,,Pb,Qb,,,,,,,Kb,Bw,,,,,,,Qw,Rb,,,,,,,Nb,Pw,,,,,,,Pw,Qw,,,,,,,Kw,Rb,Kw,Rw,Nw,Qb,Kb,Rb,Rw	darkRed	0
30c76acffc39513b08601c0db4ce2b6d	92	Pb,Nb,Pw,Kw,Bb,Nw,Pb,Rw,Rb,,,,,,,Kw,Kb,,,,,,,Rw,Qw,,,,,,,Nw,Nb,,,,,,,Qb,Rw,,,,,,,Kb,Kw,,,,,,,Rb,Kw,Bb,Qw,Pb,Nw,Bw,Kb,Rb	lightGray	1
30ca4bf766b71f840f1b5eeeafad4a65	1264	Bw,Kw,Pw,Nw,Bb,Kb,Pb,Nw,Rw,,,,,,,Kb,Bb,,,,,,,Rb,Qb,,,,,,,Nb,Pb,,,,,,,Qw,Nb,,,,,,,Kw,Bw,,,,,,,Rw,Nw,Qw,Nb,Rb,Kb,Qb,Nw,Nw	lightRed	0
311cc443ae0994da58e02bcbaa7d410d	1587	Kw,Rw,Kw,Qw,Nb,Rb,Kb,Nb,Nw,,,,,,,Pb,Qb,,,,,,,Kb,Kw,,,,,,,Bw,Rw,,,,,,,Nb,Nb,,,,,,,Pw,Qw,,,,,,,Kw,Rw,Rw,Nb,Qw,Kb,Rb,Nw,Pb	lightRed	1
317f60c363874b9891cbce44dfa62519	2002	Qb,Kw,Pw,Nw,Bb,Qb,Pb,Bw,Bb,,,,,,,Nw,Qw,,,,,,,Bb,Pw,,,,,,,Kb,Rb,,,,,,,Pb,Bw,,,,,,,Nb,Qb,,,,,,,Bw,Kw,Nb,Pw,Kw,Bb,Rw,Pb,Kw	darkRed	0
32325ec2914e4f95f12f5c642d881186	3586	Qw,Nb,Rw,Kb,Qw,Nw,Rb,Kw,Qw,,,,,,,Rb,Kb,,,,,,,Pw,Rw,,,,,,,Qw,Bb,,,,,,,Bb,Qb,,,,,,,Nw,Pb,,,,,,,Pb,Kb,Bb,Kw,Pw,Nb,Qw,Kb,Rb	lightRed	0
32de01a1c6e231d8c2aa7ad0426b271f	4037	Bw,Bw,Nb,Pw,Kw,Qb,Nw,Nw,Kw,,,,,,,Kw,Qb,,,,,,,Pw,Nw,,,Rw,Rw,,,Nb,Rb,,,Rw,Rw,,,Bw,Kb,,,,,,,Kb,Qw,,,,,,,Pb,Pw,Nb,Rw,Kb,Qw,Nw,Rb,Rw	lightGray	0
32df93254705598e9404ec901d07043c	2457	Rw,Pb,Nw,Bw,Kb,Pw,Nb,Qb,Rw,,,,,,,Rw,Kw,,,,,,,Nb,Qb,,,,,,,Qb,Nw,,,,,,,Kw,Rb,,,,,,,Rb,Kb,,,,,,,Nw,Qb,Kw,Bb,Nw,Pb,Kb,Bw,Rw	darkRed	0
337a9bc8de6906ff0e033e40314629e5	3575	Nw,Qw,Kb,Rw,Nb,Qb,Kw,Nw,Rb,,,,,,,Pw,Pw,,,,,,,Nb,Qw,,,,,,,Bb,Bb,,,,,,,Kw,Rw,,,,,,,Pb,Kw,,,,,,,Nw,Rw,Qw,Kb,Rw,Nb,Qb,Kw,Pw	lightGray	0
337b3d40c3feaad1a34ded59450c248f	1072	Pb,Rw,Bb,Qb,Pb,Rb,Bw,Kw,Pw,,,,,,,Pw,Rb,,,,,,,Nb,Bw,,,,,,,Bw,Qb,,,,,,,Kb,Pb,,,,,,,Pb,Rw,,,,,,,Nw,Bw,Kb,Bw,Nb,Pw,Kw,Bb,Bw	lightRed	0
33eaed17840023c4adae5153030c84ce	3111	Rw,Rw,Rw,Rw,Rw,Rw,Rw,Rw,Qb,,,,,,,Bb,Kw,,,,,,,Nw,Rb,,,Nb,Nb,,,Pw,Nw,,,Nb,Nb,,,Kw,Bw,,,,,,,Bw,Kb,,,,,,,Nb,Bb,Qb,Nw,Rb,Kb,Qw,Nb,Bb	lightGray	0
341f474398f4a43de07a4508add8c928	1812	Qw,Nb,Pw,Kw,Bb,Nw,Pb,Nb,Nw,,,,,,,Bb,Rb,,,,,,,Rw,Kb,,,Nw,Nw,,,Pw,Qw,,,Nw,Nw,,,Qw,Nb,,,,,,,Bw,Pw,,,,,,,Rb,Bw,Kw,Rw,Nb,Qw,Pw,Rb,Nb	darkRed	0
342c424f8851c7d61d2f3449a438a756	3164	Pb,Rb,Kb,Qw,Nb,Pw,Kw,Pb,Kb,,,,,,,Rb,Qw,,,,,,,Pw,Nb,,,Bb,Bb,,,Qw,Rw,,,Bb,Bb,,,Bb,Kw,,,,,,,Rw,Qb,,,,,,,Kw,Qb,Pw,Nb,Qb,Kw,Pb,Nw,Qw	lightGray	0
34f972fbb6c293767cde7cfbb54f3c5d	700	Qb,Qw,Bb,Rb,Pw,Qb,Bw,Qb,Pb,,,,,,,Pw,Rw,,,,,,,Kw,Bb,,,,,,,Bw,Qw,,,,,,,Nb,Pw,,,,,,,Pb,Rb,,,,,,,Kb,Bb,Pb,Rw,Bb,Qw,Pw,Nb,Qb	lightGray	1
35845191fcb97b4b2057831f5fc6aac5	1306	Qw,Bw,Kb,Pw,Nb,Bb,Kw,Qb,Rb,,,,,,,Rw,Bw,,,,,,,Bb,Qw,,,,,,,Qw,Pw,,,,,,,Pw,Rw,,,,,,,Rb,Bb,,,,,,,Bw,Kw,Bb,Rw,Pb,Qb,Bw,Rb,Nw	lightGray	0
35a751d2b4927701e8f76eedf09766f4	1364	Pw,Rb,Nw,Qb,Kw,Rw,Nb,Qb,Pw,,,,,,,Kb,Nb,,,,,,,Bw,Bb,,,,,,,Nw,Kw,,,,,,,Pb,Pb,,,,,,,Kw,Nw,,,,,,,Bb,Rb,Rb,Bw,Qw,Pw,Rw,Bb,Qb	lightRed	0
365121bf5ad080b0f6bac4bbffb704e5	2640	Kw,Bb,Rw,Pb,Qb,Bw,Rb,Qw,Qw,,,,,,,Qw,Bb,,,,,,,Bb,Rb,,,,,,,Rb,Pw,,,,,,,Pw,Qb,,,,,,,Kb,Bw,,,,,,,Bw,Rw,Rb,Pw,Qw,Bb,Rw,Pb,Qw	lightGray	0
366ca45654457af248d9a6a0c54b8de1	3880	Rb,Rw,Nb,Qb,Kw,Rb,Nw,Kb,Nb,,,,,,,Nw,Pw,,,,,,,Qb,Kw,,,,,,,Kb,Bb,,,,,,,Rb,Nw,,,,,,,Nb,Pb,,,,,,,Qw,Kw,Qw,Kb,Rb,Nw,Qb,Kw,Kb	lightRed	0
369c37e8f4925b9ac8d893c9b18042ab	369	Bb,Qw,Nb,Rw,Kw,Qb,Nw,Rb,Nw,,,,,,,Qw,Rb,,,,,,,Kb,Kw,,,,,,,Rw,Qb,,,,,,,Nb,Nb,,,,,,,Bb,Rw,,,,,,,Kw,Pw,Pw,Kw,Bb,Nw,Pb,Qb,Kw	darkGray	0
36c65bbd36ca929efaed1a0e916a9c03	222	Rw,Pb,Qb,Bb,Rw,Pw,Qw,Kw,Rb,,,,,,,Kw,Pw,,,,,,,Rw,Qb,,,Pw,Pw,,,Nw,Bw,,,Pw,Pw,,,Qb,Rw,,,,,,,Kb,Pb,,,,,,,Rb,Nb,Rb,Bw,Qw,Pw,Rw,Bb,Pw	lightGray	0
36ccd71324949622544bd3c8830ee390	2059	Qb,Rw,Bb,Qw,Pw,Rb,Bw,Pw,Qb,,,,,,,Qb,Kw,,,,,,,Kw,Rw,,,,,,,Rb,Nb,,,,,,,Nw,Bw,,,,,,,Qw,Kb,,,,,,,Kb,Kw,Pb,Rw,Nb,Qw,Kb,Rb,Rb	darkGray	0
370ba00688b5ab4b38c28c513bdaa106	2827	Qw,Qw,Kb,Rw,Nb,Qb,Kw,Nw,Kw,,,,,,,Kw,Bb,,,,,,,Bb,Nb,,,,,,,Nw,Pw,,,,,,,Rb,Kb,,,,,,,Kb,Bw,,,,,,,Bw,Nw,Nb,Qw,Kb,Rb,Nw,Qb,Rw	lightRed	0
3717893824a91653a349a95b62cfba4e	3289	Qb,Nw,Bb,Kb,Pb,Rb,Bw,Pw,Kb,,,,,,,Qb,Bw,,,,,,,Kw,Nw,,,,,,,Rw,Pb,,,,,,,Nb,Kw,,,,,,,Qw,Bb,,,,,,,Kb,Qb,Nw,Bb,Kb,Pb,Nb,Bw,Kw	lightGray	0
3747d1d739d2b83e4e7a54e2ba4f613d	3195	Kw,Bw,Kb,Pb,Nw,Qb,Kw,Kb,Bw,,,,,,,Rb,Qb,,,,,,,Nw,Pw,,,,,,,Qb,Rb,,,,,,,Kw,Bb,,,,,,,Rw,Qw,,,,,,,Nb,Pw,Pb,Qb,Bw,Rb,Pw,Qw,Rw	lightGray	0
37afd1ee4337455fbeaf7d60b9ed077e	3979	Kw,Rw,Pb,Qb,Bw,Rb,Pw,Pb,Rb,,,,,,,Kw,Kb,,,,,,,Pw,Qw,,,,,,,Nb,Nb,,,,,,,Bw,Rw,,,,,,,Kb,Kw,,,,,,,Pb,Pb,Bw,Kb,Pw,Nb,Bb,Kw,Qb	darkGray	0
3819fac615cd8c805b11b4582829eb74	1863	Pw,Bb,Nw,Pb,Kb,Bw,Nb,Bw,Qw,,,,,,,Nw,Kb,,,,,,,Qb,Rb,,,Rb,Rb,,,Pw,Nw,,,Rb,Rb,,,Rb,Qb,,,,,,,Bb,Kw,,,,,,,Qw,Nb,Nb,Qw,Kb,Rb,Nw,Qb,Nb	darkGray	0
383d981c67cd816568d0e7d72a2ac6d8	2002	Qb,Kw,Pw,Nw,Bb,Qb,Pb,Bw,Bb,,,,,,,Nw,Qw,,,,,,,Bb,Pw,,,,,,,Kb,Rb,,,,,,,Pb,Bw,,,,,,,Nb,Qb,,,,,,,Bw,Kw,Nb,Pw,Kw,Bb,Rw,Pb,Kw	darkRed	0
38525398d220fc9914671f07fa4fb679	1910	Qw,Kw,Bb,Nb,Pw,Kb,Bw,Kb,Bb,,,,,,,Bb,Qw,,,,,,,Nw,Pw,,,,,,,Pw,Rb,,,,,,,Kw,Bw,,,,,,,Bw,Kb,,,,,,,Nb,Pb,Qb,Bw,Rw,Pb,Qw,Bb,Pw	darkGray	0
38d5d23fb00ff2c7ce9724429603f0f3	1192	Bb,Bw,Kb,Pw,Nb,Bb,Kw,Nb,Pw,,,,,,,Bb,Qw,,,,,,,Nw,Bb,,,,,,,Pw,Rw,,,,,,,Kw,Pb,,,,,,,Bw,Qb,,,,,,,Nb,Bw,Qw,Pw,Rw,Bb,Qb,Pb,Nw	lightGray	0
38dcf89af7407d7b87ea2baf1b4f78fb	264	Bw,Qb,Kw,Rb,Nw,Qw,Kb,Qw,Qb,,,,,,,Nb,Bw,,,,,,,Qw,Rw,,,,,,,Kb,Pb,,,,,,,Rb,Qw,,,,,,,Nw,Bb,,,,,,,Qb,Nw,Kb,Rb,Bb,Qw,Kw,Rw,Kw	lightGray	0
392735c5839e35bdedc2c4a37071c6c4	631	Pb,Pb,Qb,Bb,Rw,Pw,Qw,Rw,Kb,,,,,,,Pb,Bw,,,,,,,Kb,Nb,,,Rb,Rb,,,Bw,Pw,,,Rb,Rb,,,Nb,Kw,,,,,,,Pw,Bb,,,,,,,Kw,Rw,Qw,Pw,Rw,Bb,Qb,Kw,Qw	lightRed	1
39e6a068701c467126790a8d2e61d3a8	2509	Qb,Pw,Qw,Bb,Rw,Kw,Qb,Rw,Rb,,,,,,,Qb,Pw,,,,,,,Kw,Qw,,,,,,,Rb,Bb,,,,,,,Nw,Rw,,,,,,,Qw,Pb,,,,,,,Kb,Pw,Qw,Kb,Rb,Nw,Bb,Kw,Nb	darkGray	0
39f9819cc980bf428e27079db81a2424	3337	Bb,Kb,Bw,Rw,Pb,Qw,Bb,Rb,Bw,,,,,,,Rb,Nb,,,,,,,Nw,Pb,,,,,,,Qw,Kb,,,,,,,Kb,Bb,,,,,,,Rw,Nw,,,,,,,Bb,Bb,Nw,Pb,Kb,Bw,Nb,Pw,Qw	lightGray	0
3a148d042de8200255864b1ad4d933b3	1313	Kw,Rb,Nw,Bb,Kw,Rw,Nb,Qb,Pb,,,,,,,Pw,Kb,,,,,,,Rb,Bw,,,,,,,Bb,Nb,,,,,,,Kw,Pw,,,,,,,Pb,Kw,,,,,,,Nw,Nw,Qb,Kw,Rb,Nw,Kw,Kb,Kb	lightGray	0
3a3582fc820dc6bdac7cba7fab78d40b	1215	Kw,Pw,Rb,Bb,Qw,Pb,Rw,Bb,Bw,,,,,,,Nw,Nb,,,,,,,Bb,Pw,,,Nb,Nb,,,Kb,Kw,,,Nb,Nb,,,Pb,Bb,,,,,,,Nb,Nw,,,,,,,Bw,Bb,Bw,Kb,Pw,Nb,Bb,Kw,Pb	darkRed	0
3a42f606c224f4db9ee090e2fbff62f3	1415	Bb,Nw,Rb,Kw,Qb,Nb,Pw,Rw,Nw,,,,,,,Qb,Pb,,,,,,,Kw,Kw,,,,,,,Rw,Bb,,,,,,,Nb,Nb,,,,,,,Qw,Pw,,,,,,,Pw,Rw,Nw,Pb,Kb,Bw,Nb,Pw,Bb	darkRed	0
3a5ae5a83897c717c4cb55b436428a30	3039	Qw,Bw,Nb,Pb,Kb,Bb,Nw,Pb,Nb,,,,,,,Qw,Rw,,,,,,,Kb,Kb,,,Rb,Rb,,,Rw,Qw,,,Rb,Rb,,,Nb,Nw,,,,,,,Qb,Rb,,,,,,,Kw,Pw,Nb,Bw,Kb,Pb,Nw,Bb,Rw	darkGray	0
3ad507b9a946cbbf682f0c22c83f724b	101	Bw,Bb,Kw,Pw,Nb,Bw,Qb,Kb,Rb,,,,,,,Qb,Kb,,,,,,,Nw,Qw,,,,,,,Pw,Nb,,,,,,,Kw,Rw,,,,,,,Qw,Kw,,,,,,,Nb,Pw,Pw,Qw,Bw,Rb,Pb,Qb,Rb	darkRed	0
3b61487148e42e682a6a55b702282da9	3465	Rb,Pb,Rw,Bw,Qb,Pw,Rb,Pw,Bw,,,,,,,Rb,Rb,,,,,,,Kb,Pb,,,Pb,Pb,,,Qb,Qb,,,Pb,Pb,,,Nw,Bb,,,,,,,Rw,Rw,,,,,,,Kw,Qb,Pw,Kw,Bb,Nw,Pb,Kb,Qw	darkGray	0
3b96588a291d50a096144be32dc564d0	3164	Pb,Rb,Kb,Qw,Nb,Pw,Kw,Pb,Kb,,,,,,,Rb,Qw,,,,,,,Pw,Nb,,,Bb,Bb,,,Qw,Rw,,,Bb,Bb,,,Bb,Kw,,,,,,,Rw,Qb,,,,,,,Kw,Qb,Pw,Nb,Qb,Kw,Pb,Nw,Qw	lightGray	0
3bac2c2c2816747f672a1076521921fd	1716	Bw,Nb,Bw,Kw,Pw,Nw,Bb,Pw,Rw,,,,,,,Qb,Kw,,,,,,,Bw,Qb,,,Pb,Pb,,,Rw,Nw,,,Pb,Pb,,,Pb,Rb,,,,,,,Qw,Kb,,,,,,,Bb,Nb,Qw,Nb,Rb,Kb,Qb,Nw,Nb	darkGray	0
3bc4a8857afd3821b0f3827834b9175c	1219	Pw,Pb,Kb,Bb,Nw,Pw,Kw,Kb,Nb,,,,,,,Bw,Bw,,,,,,,Kb,Kb,,,Pw,Pw,,,Rw,Pb,,,Pw,Pw,,,Nb,Nw,,,,,,,Bb,Bb,,,,,,,Kw,Kw,Qb,Kw,Rb,Nw,Qw,Kb,Qw	darkRed	0
3c2e5ef5b9a0b53cbe332b0a7184e17d	2282	Pw,Rb,Nw,Qw,Kb,Rw,Nb,Qb,Pw,,,,,,,Rb,Qw,,,,,,,Bw,Bb,,,,,,,Qw,Rw,,,,,,,Pw,Pb,,,,,,,Rw,Qb,,,,,,,Bb,Nw,Bw,Rb,Pb,Qb,Bb,Rw,Nb	lightGray	0
3c754322565ab7a0e4ed33e53d576556	2325	Pw,Qb,Pb,Rw,Bb,Qw,Pw,Bw,Rb,,,,,,,Rb,Nw,,,,,,,Pw,Qw,,,,,,,Qw,Kb,,,,,,,Bb,Rw,,,,,,,Rw,Nb,,,,,,,Pb,Qw,Rb,Nw,Qb,Kw,Rw,Nb,Pb	darkRed	0
3c786ab576dfb7def46d80007e583a54	1763	Pw,Qb,Pb,Rb,Bw,Qw,Pw,Kb,Qb,,,,,,,Kw,Nw,,,,,,,Bb,Rw,,,,,,,Nw,Kw,,,,,,,Pb,Qw,,,,,,,Kb,Nb,,,,,,,Bw,Nb,Rw,Nb,Qw,Kb,Rb,Nw,Bb	darkGray	0
3ccad9aee87c75eb2fca4034ee3a0bd7	1181	Rw,Nw,Pb,Kb,Bw,Nb,Pw,Nb,Bb,,,,,,,Pb,Qw,,,,,,,Nw,Pb,,,,,,,Qw,Rw,,,,,,,Kb,Bw,,,,,,,Pw,Qb,,,,,,,Nb,Rb,Kw,Qb,Nb,Rw,Kb,Qw,Rb	darkRed	1
3ce11ea1667b2b975997186461d9c26a	2734	Nb,Bw,Nb,Pw,Kw,Bb,Nw,Qw,Qb,,,,,,,Pw,Pb,,,,,,,Kw,Nb,,,,,,,Bw,Bw,,,,,,,Nb,Kw,,,,,,,Pb,Pw,,,,,,,Kb,Pb,Qb,Bw,Rb,Pw,Kw,Bb,Pw	darkGray	0
3d29e522d92995373f516c844bb14e18	1235	Rb,Pw,Nb,Bb,Kw,Pb,Nw,Bw,Qb,,,,,,,Kw,Pb,,,,,,,Rw,Rb,,,,,,,Nb,Bw,,,,,,,Qw,Qw,,,,,,,Kb,Pw,,,,,,,Rb,Rb,Qb,Nw,Rw,Kw,Qw,Nb,Nb	lightGray	0
3d7caee13d721937b91f3d8d83b8bc42	1915	Qw,Qb,Bw,Rw,Pb,Qw,Bb,Pw,Rw,,,,,,,Qb,Nb,,,,,,,Nw,Qb,,,,,,,Rb,Kw,,,,,,,Kb,Rb,,,,,,,Qw,Nw,,,,,,,Nb,Nw,Nw,Bb,Kw,Pw,Nb,Bw,Kb	darkGray	0
3deb750ac26ca779f35e716f126ea509	844	Nw,Bb,Rw,Pw,Qw,Bw,Nb,Pw,Nw,,,,,,,Qw,Qb,,,,,,,Bb,Kb,,,,,,,Rw,Rb,,,,,,,Pb,Nb,,,,,,,Qb,Qw,,,,,,,Bw,Kb,Bb,Qw,Pb,Rw,Bw,Qb,Rb	lightRed	0
3ded1d6831419612e6a2ceca3183d39c	397	Pw,Qb,Kw,Rw,Nb,Qw,Kb,Rw,Qw,,,,,,,Qw,Nb,,,,,,,Bb,Rb,,,,,,,Rb,Kb,,,,,,,Pw,Qb,,,,,,,Qb,Nw,,,,,,,Bw,Kw,Nw,Rb,Kb,Qw,Nb,Rw,Kw	darkGray	0
3e50cd3bba0b493354691608ff90997f	2754	Kw,Qw,Pw,Rb,Bw,Kb,Pb,Kw,Qw,,,,,,,Bb,Bb,,,,,,,Qw,Rb,,,Bb,Bb,,,Pw,Pw,,,Bb,Bb,,,Rb,Qb,,,,,,,Bw,Bw,,,,,,,Qb,Qb,Pw,Kw,Bb,Nw,Pb,Kb,Kw	lightGray	0
3e7cd68eabef3c24a045c783574c4b33	2196	Rw,Nw,Rb,Kw,Qb,Nb,Rw,Bb,Rw,,,,,,,Bw,Rw,,,,,,,Qb,Rw,,,,,,,Pw,Rw,,,,,,,Rb,Rw,,,,,,,Bb,Rw,,,,,,,Qw,Rw,Rb,Bw,Qw,Pw,Nw,Bb,Kw	darkRed	0
3ee5de0f4af9e6e32512e7829e4efa48	949	Rb,Kw,Bb,Nb,Pw,Kb,Qw,Bw,Bw,,,,,,,Pb,Qb,,,,,,,Rw,Pb,,,Nb,Nb,,,Bw,Rw,,,Nb,Nb,,,Qb,Bb,,,,,,,Pw,Qw,,,,,,,Rb,Bw,Pb,Nw,Bw,Kb,Pw,Nb,Bb	darkRed	0
3f0af758ed2d3472e8f8a2938a5b98b9	2507	Rw,Pw,Rb,Bb,Kw,Pb,Rw,Pb,Bb,,,,,,,Kw,Rw,,,,,,,Bb,Pb,,,Pb,Pb,,,Nw,Qb,,,Pb,Pb,,,Pb,Bw,,,,,,,Kb,Rb,,,,,,,Bw,Kw,Rw,Nb,Qw,Kb,Rb,Nw,Pw	darkGray	0
3fdc53e51d352d96cb59e47a54cb31d3	586	Nb,Bb,Rw,Pb,Qb,Bw,Rb,Rw,Pw,,,,,,,Rw,Nb,,,,,,,Rw,Bw,,,,,,,Rw,Kb,,,,,,,Rw,Pb,,,,,,,Rw,Nw,,,,,,,Rw,Kw,Rb,Pw,Qb,Bw,Rw,Pb,Rw	lightGray	0
3fea5d7286917eb719b66b1eee8ea65e	2996	Rw,Rb,Bw,Qb,Pb,Rw,Nb,Rb,Rw,,,,,,,Rw,Rw,,,,,,,Nb,Rw,,,,,,,Qb,Rw,,,,,,,Kw,Rw,,,,,,,Rb,Rw,,,,,,,Nw,Rw,Nb,Rw,Kb,Qw,Nw,Rb,Nb	darkGray	0
3ff082b62852c25daf1fcbc56ffe6e40	1242	Kb,Rb,Nw,Qb,Kw,Rw,Nb,Pb,Qb,,,,,,,Kb,Pb,,,,,,,Bw,Rw,,,,,,,Nw,Bb,,,,,,,Pb,Qw,,,,,,,Kw,Pw,,,,,,,Bb,Pb,Pb,Kb,Bw,Nb,Pw,Kw,Nw	darkGray	0
4033893d57d085ed9009111c2fb781c1	2523	Qw,Nb,Rw,Kb,Qw,Nw,Rb,Rw,Nb,,,,,,,Bb,Bw,,,,,,,Rw,Kw,,,Pb,Pb,,,Pw,Pw,,,Pb,Pb,,,Qw,Nw,,,,,,,Bw,Bb,,,,,,,Rb,Rw,Rw,Pb,Qw,Bb,Rb,Pw,Kw	lightGray	0
404993030707977834d1b65115266c59	3170	Nw,Kw,Qb,Nb,Rw,Kb,Bw,Qb,Qb,,,,,,,Pb,Nw,,,,,,,Rw,Rw,,,Bw,Bw,,,Bw,Kw,,,Bw,Bw,,,Kb,Qw,,,,,,,Pw,Nb,,,,,,,Rb,Bb,Pb,Kb,Bb,Nw,Pw,Kw,Rw	darkGray	0
4057e930b91acb8f087ad9c7e433fb86	3860	Rw,Bb,Kw,Rb,Nw,Bw,Kb,Rb,Pw,,,,,,,Rw,Rb,,,,,,,Kw,Bb,,,Pb,Pb,,,Qw,Kw,,,Pb,Pb,,,Nb,Pb,,,,,,,Pb,Rw,,,,,,,Kb,Bb,Rw,Nb,Qb,Kw,Pb,Nw,Kb	darkRed	0
406ce89042cc82c71ae077ac2d9125dc	102	Pb,Nw,Pb,Kb,Bw,Nb,Pw,Pb,Bw,,,,,,,Kb,Nb,,,,,,,Pb,Pw,,,Kb,Kb,,,Rw,Kw,,,Kb,Kb,,,Bb,Bb,,,,,,,Kw,Nw,,,,,,,Pw,Bb,Bb,Nw,Pw,Kw,Bw,Nb,Kw	lightGray	0
40f0af322e9795eab2d49433c3f93aec	197	Rb,Kw,Pw,Nw,Bb,Kb,Pb,Bb,Rb,,,,,,,Nw,Bw,,,,,,,Rb,Qb,,,Pb,Pb,,,Kw,Pb,,,Pb,Pb,,,Qb,Rw,,,,,,,Nb,Bb,,,,,,,Pw,Nw,Nw,Pb,Kb,Bw,Nb,Pw,Pw	lightGray	1
40f918de61fd82ed71a7cbdcda35721b	644	Rw,Nw,Bb,Kb,Pb,Nb,Bw,Rw,Pw,,,,,,,Kw,Kw,,,,,,,Bb,Bw,,,,,,,Nb,Nb,,,,,,,Pw,Pb,,,,,,,Kb,Kb,,,,,,,Bw,Pb,Qw,Kb,Rw,Bb,Qb,Kw,Qw	lightGray	0
41575b0072e081370830c97f89a10d3b	1413	Rb,Rb,Bw,Qw,Pw,Rw,Bb,Rw,Bb,,,,,,,Bb,Nw,,,,,,,Qw,Pw,,,,,,,Pb,Kw,,,,,,,Rw,Bw,,,,,,,Bw,Nb,,,,,,,Qb,Bw,Nb,Pw,Kw,Bb,Nw,Pb,Kw	darkRed	0
41897e56ebd2bb13d6d97521744989b3	397	Pw,Qb,Kw,Rw,Nb,Qw,Kb,Rw,Qw,,,,,,,Qw,Nb,,,,,,,Bb,Rb,,,,,,,Rb,Kb,,,,,,,Pw,Qb,,,,,,,Qb,Nw,,,,,,,Bw,Kw,Nw,Rb,Kb,Qw,Nb,Rw,Kw	darkGray	0
4194644862f8fab2512ca7cdb7aa1770	2876	Pb,Nw,Rb,Kb,Qw,Nb,Rw,Nb,Nb,,,,,,,Nb,Rw,,,,,,,Bw,Kw,,,,,,,Qb,Qb,,,,,,,Pb,Nw,,,,,,,Nw,Rb,,,,,,,Bb,Rb,Pw,Rb,Bb,Qw,Pb,Rw,Nb	lightGray	0
422514d2930637a2e175385c32b6ae8e	1788	Rw,Pb,Rw,Nb,Qw,Kb,Rb,Rb,Kw,,,,,,,Kb,Rw,,,,,,,Pb,Nw,,,,,,,Nb,Qb,,,,,,,Bw,Kb,,,,,,,Kw,Rb,,,,,,,Pw,Nw,Nw,Bb,Kb,Pb,Nb,Bw,Nw	darkRed	0
4238bca9b2ffc6c6e81dec8f4f3024ed	2969	Qb,Kw,Bb,Nw,Pb,Kb,Bw,Nb,Qb,,,,,,,Nw,Kw,,,,,,,Bb,Rw,,,Rw,Rw,,,Kw,Nb,,,Rw,Rw,,,Pw,Qw,,,,,,,Nb,Kb,,,,,,,Bw,Bw,Kw,Bb,Nb,Pw,Qb,Bw,Bb	lightGray	0
428319f874786c4331d3d519d686c352	4035	Kb,Kb,Rb,Nb,Qw,Kw,Rw,Pw,Pw,,,,,,,Nw,Nb,,,,,,,Bb,Bb,,,Rb,Rb,,,Kb,Kw,,,Rb,Rb,,,Pb,Pb,,,,,,,Nb,Nw,,,,,,,Bw,Kb,Nb,Qw,Kw,Rw,Nw,Bb,Nb	darkRed	0
4322774ff3bfb4b1f8421b0df8faaee9	2236	Rb,Qb,Pb,Rb,Bw,Qw,Pw,Bb,Kw,,,,,,,Qb,Rw,,,,,,,Kw,Nw,,,Bb,Bb,,,Rw,Qb,,,Bb,Bb,,,Nb,Pw,,,,,,,Bw,Rb,,,,,,,Kb,Pb,Rw,Bb,Qw,Pw,Rb,Bw,Kw	darkGray	0
4342238a9ca2da56145cc14cf5e1fddb	1038	Bw,Pb,Rw,Bb,Qw,Pw,Rb,Kw,Kb,,,,,,,Rw,Bw,,,,,,,Pb,Nb,,,,,,,Kb,Pw,,,,,,,Bw,Qw,,,,,,,Nb,Bb,,,,,,,Pw,Rw,Rw,Rw,Rw,Rw,Rw,Rw,Rw	darkRed	0
43bb878c91e7bc91708395b679e0c040	1005	Bw,Qw,Bb,Rb,Pw,Qb,Bw,Kw,Pw,,,,,,,Bb,Kw,,,,,,,Kw,Bb,,,Nb,Nb,,,Pw,Nw,,,Nb,Nb,,,Rb,Pb,,,,,,,Bw,Kb,,,,,,,Qb,Bw,Kb,Rb,Nw,Qb,Kw,Rw,Nb	lightGray	0
43d705b2da21ffdb8816d3081f07ce15	533	Rb,Nw,Qb,Kw,Pw,Nb,Qw,Kb,Kb,,,,,,,Kw,Rb,,,,,,,Pw,Nb,,,,,,,Nb,Qw,,,,,,,Bw,Kw,,,,,,,Kb,Rw,,,,,,,Pb,Rw,Pb,Rw,Bb,Qw,Pw,Rb,Pb	darkRed	0
