id	frequency	board	fill	hasQR	fen	verifiedCount
317f60c363874b9891cbce44dfa62519	2002	Qb,Kw,Pw,Nw,Bb,Qb,Pb,Bw,Bb,,,,,,,Nw,Qw,,,,,,,Bb,Pw,,,,,,,Kb,Rb,,,,,,,Pb,Bw,,,,,,,Nb,Qb,,,,,,,Bw,Kw,Nb,Pw,Kw,Bb,Rw,Pb,Kw	darkRed	0	qKPNbqpB/b6N/Q6b/P6k/r6p/B6n/q6B/KnPKbRpK	5
48faa6c5a593041ddc7583a8c0030dcb	2004	Nb,Nb,Qw,Kw,Rw,Nw,Qb,Bb,Qw,,,,,,,Bb,Kb,,,,,,,Nw,Rb,,,Pb,Pb,,,Pb,Nw,,,Pb,Pb,,,Kb,Qb,,,,,,,Bw,Kw,,,,,,,Nb,Kb,Nw,Qb,Kb,Rb,Nb,Qw,Kb	darkRed	0	nnQKRNqb/Q6b/k6N/r2pp2p/N2pp2k/q6B/K6n/kNqkrnQk	3
aefb529de668cd172411ae8fcefb7612	2008	Pw,Kb,Rb,Nb,Qw,Kw,Rw,Qb,Pb,,,,,,,Bw,Rw,,,,,,,Qb,Bw,,,,,,,Pb,Qb,,,,,,,Rw,Pw,,,,,,,Bb,Rb,,,,,,,Qw,Qb,Kw,Bb,Nb,Pw,Kb,Bw,Bb	lightRed	0	PkrnQKRq/p6B/R6q/B6p/q6R/P6b/r6Q/qKbnPkBb	1
dd6d883171703cd4f3e4522760a8ab45	2012	Qb,Kw,Bb,Nw,Pb,Qb,Bw,Kw,Nw,,,,,,,Bw,Qb,,,,,,,Rb,Kb,,,Qb,Qb,,,Pw,Rb,,,Qb,Qb,,,Qw,Nb,,,,,,,Bb,Bw,,,,,,,Rw,Rw,Rb,Pw,Qw,Bb,Rw,Pb,Nw	lightRed	0	qKbNpqBK/N6B/q6r/k2qq2P/r2qq2Q/n6b/B6R/RrPQbRpN	1
401a46ff52f89033d901e1e01af318b3	2014	Nw,Nw,Qb,Kb,Rb,Nb,Qw,Nb,Pb,,,,,,,Kw,Kb,,,,,,,Qb,Bb,,,Rb,Rb,,,Nw,Nw,,,Rb,Rb,,,Rb,Pw,,,,,,,Kb,Kw,,,,,,,Bw,Nw,Pw,Nb,Bw,Qb,Pb,Rw,Pw	darkGray	0	NNqkrnQn/p6K/k6q/b2rr2N/N2rr2r/P6k/K6B/NPnBqpRP	1
82eb8c491a06f7909a8d6dcbd8de11ff	2015	Kb,Nb,Bw,Kb,Pb,Nw,Qb,Bw,Pb,,,,,,,Bw,Qb,,,,,,,Kb,Bb,,,Pb,Pb,,,Pw,Rw,,,Pb,Pb,,,Nb,Pw,,,,,,,Bb,Kw,,,,,,,Kw,Pb,Bw,Rb,Pb,Qb,Bb,Nw,Nw	lightRed	1	knBkpNqB/p6B/q6k/b2pp2P/R2pp2n/P6b/K6K/pBrpqbNN	1
faa7084d8bd29efaa8664d5bf29d3dcf	2017	Qb,Qb,Pb,Rb,Bw,Qw,Pw,Qw,Pw,,,,,,,Bw,Qw,,,,,,,Rb,Bb,,,,,,,Pw,Rw,,,,,,,Qw,Pb,,,,,,,Bb,Kb,,,,,,,Rw,Kb,Bw,Nb,Pb,Kb,Bb,Nw,Qw	darkGray	0	qqprBQPQ/P6B/Q6r/b6P/R6Q/p6b/k6R/kBnpkbNQ	1
483de35f0209a0b351d5cf1752e6b211	2019	Rb,Rb,Nw,Qb,Kw,Rw,Nb,Bb,Nw,,,,,,,Pb,Bb,,,,,,,Kb,Kb,,,,,,,Bb,Pb,,,,,,,Nw,Nb,,,,,,,Pw,Bw,,,,,,,Qw,Pb,Rw,Kw,Qw,Nb,Rb,Kb,Rw	lightRed	0	rrNqKRnb/N6p/b6k/k6b/p6N/n6P/B6Q/pRKQnrkR	1
735039b205a9a1eb89898135e725d314	2021	Kw,Bw,Nb,Pw,Kw,Bb,Nw,Bw,Kb,,,,,,,Bb,Qw,,,,,,,Qw,Nb,,,,,,,Pw,Rw,,,,,,,Rb,Kw,,,,,,,Bw,Qb,,,,,,,Qb,Kw,Nw,Pb,Kb,Bw,Nb,Pw,Rw	lightRed	0	KBnPKbNB/k6b/Q6Q/n6P/R6r/K6B/q6q/KNpkBnPR	1
4c31a27ff681e3876de9d18008936363	2022	Nb,Qb,Bw,Rw,Pb,Qw,Bb,Qw,Nw,,,,,,,Rb,Qb,,,,,,,Pw,Kb,,,,,,,Qb,Rb,,,,,,,Bw,Bb,,,,,,,Nw,Qw,,,,,,,Pb,Bw,Pb,Kb,Bb,Nw,Pw,Qw,Kb	lightRed	0	nqBRpQbQ/N6r/q6P/k6q/r6B/b6N/Q6p/BpkbNPQk	3
74d35e8cbd7d7541b3e072b3468d09fb	2025	Bb,Qb,Bw,Rw,Pb,Qw,Bb,Rw,Bw,,,,,,,Rw,Kb,,,,,,,Kw,Pw,,,Pb,Pb,,,Qb,Nb,,,Pb,Pb,,,Nw,Bb,,,,,,,Rb,Qw,,,,,,,Kb,Bw,Bb,Nw,Pw,Qw,Bw,Nb,Qb	lightRed	0	bqBRpQbR/B6R/k6K/P2pp2q/n2pp2N/b6r/Q6k/BbNPQBnq	5
426f6e8251eb9f2cfdc3fe1ad23f3cbb	2027	Kb,Rb,Kb,Qb,Nw,Rw,Kw,Nw,Nw,,,,,,,Qw,Pb,,,,,,,Bb,Kw,,,,,,,Rw,Bb,,,,,,,Pb,Nb,,,,,,,Qb,Pw,,,,,,,Bw,Qb,Bw,Qb,Pb,Rw,Bb,Kw,Bb	darkGray	0	krkqNRKN/N6Q/p6b/K6R/b6p/n6q/P6B/qBqpRbKb	3
95e9bb6dc8d71029c3f643146c7f1e6b	2029	Pb,Bw,Qb,Pw,Rb,Bb,Qw,Rb,Rb,,,,,,,Bw,Bw,,,,,,,Qb,Qw,,,,,,,Pb,Pw,,,,,,,Rw,Rw,,,,,,,Bb,Bb,,,,,,,Qw,Nb,Bw,Qb,Pb,Rw,Bb,Qw,Bb	lightRed	0	pBqPrbQr/r6B/B6q/Q6p/P6R/R6b/b6Q/nBqpRbQb	1
cb6a0db9a5f0c41c20969ffbf701a063	2031	Kw,Pb,Qb,Bw,Nb,Pw,Qw,Pw,Nw,,,,,,,Pw,Rb,,,,,,,Kw,Kw,,,Pw,Pw,,,Bw,Qb,,,Pw,Pw,,,Nb,Nb,,,,,,,Pb,Rw,,,,,,,Kb,Nb,Kw,Qb,Nb,Rw,Kb,Qw,Pw	darkGray	0	KpqBnPQP/N6P/r6K/K2PP2B/q2PP2n/n6p/R6k/nKqnRkQP	1
1e5fdf152a378ad155e0f521be63c728	2032	Bw,Rb,Nw,Qw,Kb,Rw,Nb,Bw,Bb,,,,,,,Nb,Qw,,,,,,,Bw,Pw,,,Pb,Pb,,,Kw,Rb,,,Pb,Pb,,,Pw,Bw,,,,,,,Nw,Qb,,,,,,,Bb,Qb,Kw,Pw,Nw,Qb,Kb,Rb,Nb	lightGray	0	BrNQkRnB/b6n/Q6B/P2pp2K/r2pp2P/B6N/q6b/qKPNqkrn	1
cab3e2e53596f45c53a9f359a733c937	2034	Qw,Nb,Qw,Kw,Rw,Nw,Qb,Bb,Pb,,,,,,,Qb,Qb,,,,,,,Kw,Bw,,,Pw,Pw,,,Rb,Rb,,,Pw,Pw,,,Nw,Pw,,,,,,,Qw,Qw,,,,,,,Kb,Bb,Nw,Pb,Kb,Bw,Nb,Pw,Pw	lightRed	1	QnQKRNqb/p6q/q6K/B2PP2r/r2PP2N/P6Q/Q6k/bNpkBnPP	1
f2494a8a5b50f6278a9b78468457e81c	2035	Rw,Nw,Rb,Kw,Qb,Nb,Rw,Bb,Qb,,,,,,,Rb,Kw,,,,,,,Bw,Rw,,,,,,,Qw,Nb,,,,,,,Pw,Qw,,,,,,,Nw,Pw,,,,,,,Bb,Kw,Rb,Bw,Qw,Pw,Rw,Bb,Nb	darkRed	0	RNrKqnRb/q6r/K6B/R6Q/n6P/Q6N/P6b/KrBQPRbn	1
24da127d75110ef3f15632b02a24c58c	2039	Kb,Rw,Pb,Qw,Bb,Rb,Pw,Nw,Kw,,,,,,,Qw,Rw,,,,,,,Nb,Nb,,,,,,,Rw,Qw,,,,,,,Kw,Kb,,,,,,,Qb,Rb,,,,,,,Bw,Rb,Rw,Bb,Qb,Pb,Rb,Bw,Kb	lightGray	0	kRpQbrPN/K6Q/R6n/n6R/Q6K/k6q/r6B/rRbqprBk	1
1be441a7753a97c707d12223a4366612	2048	Rw,Kw,Bb,Rb,Pw,Qb,Bw,Pw,Nb,,,,,,,Qw,Pw,,,,,,,Pw,Kw,,,,,,,Rb,Bb,,,,,,,Bw,Nw,,,,,,,Qb,Pb,,,,,,,Pb,Kb,Nb,Bw,Kb,Pb,Nw,Bb,Nw	lightGray	0	RKbrPqBP/n6Q/P6P/K6r/b6B/N6q/p6p/knBkpNbN	4
074ff3da8d24f2d6c09740c96fabdc1e	2053	Kb,Bw,Nb,Pb,Kb,Bb,Nw,Pb,Rb,,,,,,,Rb,Kb,,,,,,,Bw,Qb,,,Nw,Nw,,,Qb,Nw,,,Nw,Nw,,,Pb,Rw,,,,,,,Rw,Kw,,,,,,,Bb,Rw,Nw,Rb,Kw,Qb,Nb,Rw,Nb	darkGray	0	kBnpkbNp/r6r/k6B/q2NN2q/N2NN2p/R6R/K6b/RNrKqnRn	1
c4aca7069d503b65ab1cbd23c3bd0b22	2054	Pw,Rb,Nw,Qw,Kb,Rw,Nb,Qw,Bw,,,,,,,Rb,Kb,,,,,,,Pw,Pw,,,Rw,Rw,,,Qb,Nb,,,Rw,Rw,,,Bw,Bb,,,,,,,Rw,Kw,,,,,,,Pb,Nw,Qb,Kw,Rb,Nw,Qw,Kb,Rb	darkRed	0	PrNQkRnQ/B6r/k6P/P2RR2q/n2RR2B/b6R/K6p/NqKrNQkr	3
d9b320c365f061f8fca6b22242a1d2fc	2056	Bw,Kb,Rb,Bb,Qw,Pb,Rw,Nb,Qw,,,,,,,Qb,Kb,,,,,,,Bw,Rb,,,Pw,Pw,,,Rb,Nw,,,Pw,Pw,,,Pw,Qb,,,,,,,Qw,Kw,,,,,,,Bb,Nb,Pb,Nw,Bb,Kw,Pw,Rb,Nw	lightGray	0	BkrbQpRn/Q6q/k6B/r2PP2r/N2PP2P/q6Q/K6b/npNbKPrN	3
36ccd71324949622544bd3c8830ee390	2059	Qb,Rw,Bb,Qw,Pw,Rb,Bw,Pw,Qb,,,,,,,Qb,Kw,,,,,,,Kw,Rw,,,,,,,Rb,Nb,,,,,,,Nw,Bw,,,,,,,Qw,Kb,,,,,,,Kb,Kw,Pb,Rw,Nb,Qw,Kb,Rb,Rb	darkGray	0	qRbQPrBP/q6q/K6K/R6r/n6N/B6Q/k6k/KpRnQkrr	1
e7c997c08f224e87a5cdc7b9cb8c4a4f	2060	Kb,Nw,Bb,Kw,Pw,Nb,Bw,Nb,Kw,,,,,,,Bw,Rw,,,,,,,Qb,Nb,,,Rb,Rb,,,Pw,Qw,,,Rb,Rb,,,Rb,Kb,,,,,,,Bb,Rb,,,,,,,Qw,Kw,Nw,Qb,Pw,Rb,Bb,Qw,Kb	lightRed	0	kNbKPnBn/K6B/R6q/n2rr2P/Q2rr2r/k6b/r6Q/KNqPrbQk	1
d6fb5344cd5eea7eb4c974e0c2149836	2066	Nb,Qb,Pb,Rb,Bw,Qw,Pw,Nb,Bb,,,,,,,Nw,Nw,,,,,,,Bb,Pw,,,,,,,Kb,Kw,,,,,,,Pb,Bw,,,,,,,Nb,Nb,,,,,,,Bw,Nw,Nw,Bb,Kb,Pb,Nb,Qw,Kb	darkGray	0	nqprBQPn/b6N/N6b/P6k/K6p/B6n/n6B/NNbkpnQk	1
bb66483b00879ef79da61f6f6369ac6e	2067	Bw,Pw,Nb,Bw,Kb,Rb,Nw,Kw,Kw,,,,,,,Qb,Qb,,,,,,,Kw,Nb,,,Bb,Bb,,,Rw,Rw,,,Bb,Bb,,,Nb,Kb,,,,,,,Qw,Qw,,,,,,,Kb,Rb,Kw,Bb,Nb,Pw,Kb,Bw,Nb	darkRed	0	BPnBkrNK/K6q/q6K/n2bb2R/R2bb2n/k6Q/Q6k/rKbnPkBn	1
09393deef70bcd30646bb187f51355f5	2073	Bb,Bb,Nw,Pb,Qb,Bw,Rb,Rb,Pb,,,,,,,Bb,Qb,,,,,,,Rw,Bw,,,Nb,Nb,,,Pb,Rb,,,Nb,Nb,,,Qb,Pw,,,,,,,Bw,Qw,,,,,,,Rb,Nw,Rw,Nb,Qb,Kw,Rb,Nw,Bw	lightGray	0	bbNpqBrr/p6b/q6R/B2nn2p/r2nn2q/P6B/Q6r/NRnqKrNB	1
170889ad1442e3a0653a5b31cc0ac443	2074	Rb,Nw,Bb,Kw,Pw,Rb,Bw,Pw,Kw,,,,,,,Pb,Pw,,,,,,,Kb,Nw,,,,,,,Bb,Bb,,,,,,,Nw,Kb,,,,,,,Pw,Pb,,,,,,,Kw,Qb,Kw,Qb,Nb,Rw,Kb,Qw,Bb	lightRed	0	rNbKPrBP/K6p/P6k/N6b/b6N/k6P/p6K/qKqnRkQb	3
6e8df0a62235b49de1568097da005580	2078	Nw,Pb,Kb,Bb,Nw,Pw,Kw,Rw,Pb,,,,,,,Rw,Kb,,,,,,,Rw,Bb,,,Qb,Qb,,,Rw,Nw,,,Qb,Qb,,,Rw,Pw,,,,,,,Rw,Kw,,,,,,,Rw,Bb,Qw,Kb,Rw,Nb,Qb,Kw,Rw	darkRed	0	NpkbNPKR/p6R/k6R/b2qq2R/N2qq2R/P6R/K6R/bQkRnqKR	1
2834fd63d6d1980b7fcb2f40c3602ce0	2079	Qb,Pw,Kw,Bb,Nw,Pb,Kb,Bw,Nb,,,,,,,Qw,Bw,,,,,,,Bb,Kb,,,,,,,Rb,Pb,,,,,,,Pw,Nw,,,,,,,Qb,Bb,,,,,,,Bw,Nb,Bb,Nw,Pw,Kw,Bw,Nb,Nb	lightRed	1	qPKbNpkB/n6Q/B6b/k6r/p6P/N6q/b6B/nbNPKBnn	1
e24ef12094e22fbdf8d2e48955e77b3d	2083	Bw,Rb,Bw,Qw,Pw,Rw,Nb,Bw,Kb,,,,,,,Kw,Pb,,,,,,,Pw,Nb,,,Bw,Bw,,,Nw,Bw,,,Bw,Bw,,,Bb,Kw,,,,,,,Kb,Pw,,,,,,,Pb,Pb,Bw,Qb,Pb,Rw,Bb,Qw,Bb	darkRed	0	BrBQPRnB/k6K/p6P/n2BB2N/B2BB2b/K6k/P6p/pBqpRbQb	1
b12b9fcb85cf54e7d3902a42846db377	2088	Nb,Rw,Nb,Qw,Kb,Rb,Nw,Pw,Qw,,,,,,,Rw,Bb,,,,,,,Kw,Rb,,,Qb,Qb,,,Qw,Pw,,,Qb,Qb,,,Nb,Qb,,,,,,,Rb,Bw,,,,,,,Kb,Nw,Pb,Qb,Bw,Rb,Pw,Qw,Rw	darkRed	0	nRnQkrNP/Q6R/b6K/r2qq2Q/P2qq2n/q6r/B6k/NpqBrPQR	1
c6df1b2e14af756bd351ea4f2c6e271d	2096	Qb,Nw,Bb,Kb,Pb,Nb,Bw,Kw,Nb,,,,,,,Pb,Bw,,,,,,,Nw,Kb,,,,,,,Qw,Pb,,,,,,,Kb,Nw,,,,,,,Pw,Bb,,,,,,,Nb,Qw,Nw,Bb,Kb,Pb,Nb,Bw,Rb	darkRed	0	qNbkpnBK/n6p/B6N/k6Q/p6k/N6P/b6n/QNbkpnBr	1
a6be27ee9165d28d2208d0d9a1d941ef	2100	Rb,Qb,Kw,Rw,Nb,Qw,Pw,Nw,Bb,,,,,,,Qb,Nw,,,,,,,Pb,Pb,,,,,,,Rb,Kb,,,,,,,Bw,Bw,,,,,,,Qw,Nb,,,,,,,Pw,Kw,Rb,Pw,Qb,Bw,Rw,Kw,Qb	lightGray	0	rqKRnQPN/b6q/N6p/p6r/k6B/B6Q/n6P/KrPqBRKq	1
1c641254e0d13c37b355f50c5df23c11	2105	Kb,Pb,Nw,Bb,Kw,Rw,Nb,Kb,Kb,,,,,,,Pb,Rb,,,,,,,Kb,Nw,,,Qw,Qw,,,Bb,Qb,,,Qw,Qw,,,Nw,Kw,,,,,,,Pw,Rw,,,,,,,Kw,Pb,Kb,Qw,Nw,Rb,Kw,Qb,Rw	darkGray	0	kpNbKRnk/k6p/r6k/N2QQ2b/q2QQ2N/K6P/R6K/pkQNrKqR	3
64e5f12e7db275d6e6316f783336714c	2119	Pw,Pb,Qb,Bb,Rw,Pw,Qw,Bb,Pw,,,,,,,Nb,Rb,,,,,,,Qw,Bw,,,,,,,Kw,Qb,,,,,,,Rw,Pb,,,,,,,Nw,Rw,,,,,,,Qb,Kb,Pb,Kb,Bw,Nb,Pw,Kw,Qb	darkGray	0	PpqbRPQb/P6n/r6Q/B6K/q6R/p6N/R6q/kpkBnPKq	5
db18faeb0abd615c54416cd40af5a26b	2122	Kw,Rw,Nb,Qw,Kb,Rb,Nw,Kb,Bb,,,,,,,Rw,Rw,,,,,,,Pb,Pb,,,,,,,Qw,Qb,,,,,,,Bb,Bw,,,,,,,Rb,Rb,,,,,,,Pw,Pb,Bb,Kw,Pb,Nw,Bw,Kb,Nw	darkGray	0	KRnQkrNk/b6R/R6p/p6Q/q6b/B6r/r6P/pbKpNBkN	1
60930749a68b0f81ebf768e44dd66316	2125	Rw,Qb,Kw,Rb,Bw,Qw,Pw,Kb,Qb,,,,,,,Nw,Kw,,,,,,,Pb,Rb,,,,,,,Kb,Nw,,,,,,,Bw,Qw,,,,,,,Nb,Kb,,,,,,,Pw,Rb,Nb,Rw,Kw,Qb,Nw,Rb,Nb	lightGray	0	RqKrBQPk/q6N/K6p/r6k/N6B/Q6n/k6P/rnRKqNrn	3
7393aca0b32b1b644843bccba9dd422e	2133	Nw,Rw,Kw,Qb,Nw,Pb,Kb,Rb,Pw,,,,,,,Pb,Qw,,,,,,,Qb,Bw,,,,,,,Bb,Rb,,,,,,,Rw,Pb,,,,,,,Pw,Qb,,,,,,,Qw,Bb,Qw,Nb,Rw,Kw,Qb,Nw,Qw	lightGray	0	NRKqNpkr/P6p/Q6q/B6b/r6R/p6P/q6Q/bQnRKqNQ	1
a26504d077e0e8cf784d40c53013fefe	2137	Bw,Nb,Bw,Kb,Pb,Nw,Bb,Qw,Pb,,,,,,,Nw,Nw,,,,,,,Rb,Bw,,,,,,,Kb,Kb,,,,,,,Qw,Pw,,,,,,,Nb,Nb,,,,,,,Rw,Bw,Qw,Pw,Rb,Bw,Qb,Pb,Qw	darkRed	0	BnBkpNbQ/p6N/N6r/B6k/k6Q/P6n/n6R/BQPrBqpQ	1
b2e21c60473a86965e1c948ba8b5d1be	2139	Qb,Bb,Nw,Pb,Kb,Bw,Nb,Nw,Qb,,,,,,,Qb,Pb,,,,,,,Kw,Rb,,,,,,,Rb,Bw,,,,,,,Nw,Qw,,,,,,,Qw,Pw,,,,,,,Pw,Nw,Nw,Qb,Kw,Rw,Nb,Qw,Kw	darkRed	0	qbNpkBnN/q6q/p6K/r6r/B6N/Q6Q/P6P/NNqKRnQK	1
7e3774e3829406c19d571146d7e58eeb	2140	Qw,Nb,Bw,Kb,Pb,Rw,Bb,Nw,Qb,,,,,,,Kw,Bw,,,,,,,Qb,Rw,,,,,,,Nb,Pb,,,,,,,Rw,Qw,,,,,,,Kb,Bb,,,,,,,Qw,Nb,Qw,Pw,Rw,Bb,Qb,Pb,Kw	lightGray	0	QnBkpRbN/q6K/B6q/R6n/p6R/Q6k/b6Q/nQPRbqpK	1
c18454aacc279333e337fe433253cdd8	2141	Qw,Kw,Qb,Nb,Rw,Kb,Qw,Pw,Kw,,,,,,,Nb,Qb,,,,,,,Qw,Nb,,,Bb,Bb,,,Kb,Rw,,,Bb,Bb,,,Pb,Kb,,,,,,,Nw,Qw,,,,,,,Bb,Rw,Bb,Kw,Pw,Nb,Bw,Qb,Bb	darkRed	0	QKqnRkQP/K6n/q6Q/n2bb2k/R2bb2p/k6N/Q6b/RbKPnBqb	1
b17206c0100031f8b8d8204a4d173378	2144	Pw,Qb,Bw,Rw,Pb,Qw,Bb,Rw,Bb,,,,,,,Rw,Kw,,,,,,,Rw,Pb,,,Nb,Nb,,,Rw,Nw,,,Nb,Nb,,,Rw,Bw,,,,,,,Rw,Qb,,,,,,,Rw,Rw,Kw,Rw,Nb,Qw,Pw,Rb,Rw	lightRed	0	PqBRpQbR/b6R/K6R/p2nn2R/N2nn2R/B6R/q6R/RKRnQPrR	3
a0116ccfef267d92e1bdc8295b4f235d	2147	Nb,Qw,Pw,Rb,Bw,Qb,Pb,Pw,Kw,,,,,,,Kw,Qb,,,,,,,Pw,Nw,,,,,,,Nw,Rb,,,,,,,Bb,Pw,,,,,,,Kb,Qw,,,,,,,Pb,Qb,Kb,Bw,Nw,Pb,Kw,Bb,Bw	darkGray	0	nQPrBqpP/K6K/q6P/N6N/r6b/P6k/Q6p/qkBNpKbB	1
d671827527b1efc4d67b27e99c13d0cb	2154	Nb,Kw,Qb,Nw,Rb,Kb,Qw,Rb,Pw,,,,,,,Pw,Rb,,,,,,,Rb,Bw,,,Nw,Nw,,,Bw,Qb,,,Nw,Nw,,,Qb,Pb,,,,,,,Kw,Rw,,,,,,,Rw,Bb,Nw,Pb,Kb,Bw,Nb,Pw,Qw	darkRed	0	nKqNrkQr/P6P/r6r/B2NN2B/q2NN2q/p6K/R6R/bNpkBnPQ	1
6e27de7b9fec6802e96ea6d03455f6dc	2156	Bw,Qw,Bb,Rw,Pb,Qb,Bw,Kw,Rw,,,,,,,Bw,Pb,,,,,,,Qb,Qw,,,Pb,Pb,,,Pw,Bb,,,Pb,Pb,,,Rb,Rb,,,,,,,Bb,Pw,,,,,,,Qw,Bb,Kw,Bb,Nb,Pw,Kb,Bw,Kb	darkGray	0	BQbRpqBK/R6B/p6q/Q2pp2P/b2pp2r/r6b/P6Q/bKbnPkBk	1
fc1e6668d4e820fb7f0887f14d5bc157	2157	Pw,Pb,Rw,Bb,Qw,Pw,Rb,Pw,Nb,,,,,,,Pw,Rw,,,,,,,Qw,Kb,,,Pw,Pw,,,Bb,Qw,,,Pw,Pw,,,Rw,Nw,,,,,,,Pb,Rb,,,,,,,Qb,Bb,Qw,Bb,Rw,Pb,Qb,Nw,Nb	lightRed	0	PpRbQPrP/n6P/R6Q/k2PP2b/Q2PP2R/N6p/r6q/bQbRpqNn	1
5b213e92d1fee671f910ea8a982634b5	2161	Pb,Nb,Rw,Kw,Qb,Nw,Rb,Nw,Qb,,,,,,,Nw,Nw,,,,,,,Bb,Rw,,,Nb,Nb,,,Kb,Kw,,,Nb,Nb,,,Pb,Qw,,,,,,,Nb,Nb,,,,,,,Bw,Qw,Nb,Pw,Kw,Bb,Nw,Pb,Pw	darkGray	1	pnRKqNrN/q6N/N6b/R2nn2k/K2nn2p/Q6n/n6B/QnPKbNpP	3
c3a005df6b91f198b52f2c8ba0f30930	2166	Pw,Bw,Rb,Pw,Qw,Bb,Rw,Kb,Qb,,,,,,,Pw,Pb,,,,,,,Qw,Rb,,,Rb,Rb,,,Bb,Bw,,,Rb,Rb,,,Rw,Qw,,,,,,,Pb,Pw,,,,,,,Qb,Bb,Qb,Nw,Rb,Kb,Qw,Nb,Bb	darkGray	0	PBrPQbRk/q6P/p6Q/r2rr2b/B2rr2R/Q6p/P6q/bqNrkQnb	1
b3a42c3bea7b35fe0d659e4a38ebfbf6	2167	Pb,Qb,Pb,Rw,Nb,Qw,Kb,Kb,Kw,,,,,,,Nw,Qb,,,,,,,Bb,Nb,,,Pb,Pb,,,Kb,Rw,,,Pb,Pb,,,Pb,Pw,,,,,,,Nb,Qw,,,,,,,Bw,Qb,Nb,Qw,Kb,Rb,Nw,Qb,Qw	lightRed	0	pqpRnQkk/K6N/q6b/n2pp2k/R2pp2p/P6n/Q6B/qnQkrNqQ	1
c851d9a2cfe95693570d3367065de7a8	2169	Kb,Bw,Qb,Pb,Rw,Bb,Qw,Qw,Pw,,,,,,,Bb,Nb,,,,,,,Rw,Bb,,,Nw,Nw,,,Pb,Kw,,,Nw,Nw,,,Qb,Pb,,,,,,,Bw,Nw,,,,,,,Rb,Rw,Qb,Kw,Rw,Nb,Qw,Kb,Qb	darkRed	1	kBqpRbQQ/P6b/n6R/b2NN2p/K2NN2q/p6B/N6r/RqKRnQkq	1
2b1589b449fecf65ecb4868a3737625d	2175	Pw,Pb,Qb,Bw,Rb,Pw,Qw,Bw,Qb,,,,,,,Qb,Kw,,,,,,,Nw,Rb,,,Pb,Pb,,,Rw,Nw,,,Pb,Pb,,,Kw,Qw,,,,,,,Qw,Kb,,,,,,,Nb,Nw,Qw,Pw,Rw,Bb,Qb,Kw,Kw	darkRed	0	PpqBrPQB/q6q/K6N/r2pp2R/N2pp2K/Q6Q/k6n/NQPRbqKK	1
1ad433ae1500281d9ce883176bf10d72	2178	Nw,Kb,Pb,Nb,Bw,Kw,Pw,Bw,Rw,,,,,,,Kb,Kw,,,,,,,Qw,Qw,,,Rb,Rb,,,Nb,Nb,,,Rb,Rb,,,Rw,Rb,,,,,,,Kw,Kb,,,,,,,Qb,Qw,Bb,Nw,Pb,Kb,Qw,Nb,Pb	lightRed	0	NkpnBKPB/R6k/K6Q/Q2rr2n/n2rr2R/r6K/k6q/QbNpkQnp	3
30b44dc9a08035a459503ee65ee1db34	2180	Qb,Nb,Pw,Kw,Bb,Nw,Pb,Bb,Pb,,,,,,,Nb,Nw,,,,,,,Bw,Qw,,,Nb,Nb,,,Kb,Kb,,,Nb,Nb,,,Pb,Rw,,,,,,,Rw,Nb,,,,,,,Bb,Bw,Rw,Nb,Bw,Kb,Pb,Nw,Kw	darkGray	0	qnPKbNpb/p6n/N6B/Q2nn2k/k2nn2p/R6R/n6b/BRnBkpNK	3
1600082463dc99a99c42255a5e3e6a78	2183	Rw,Rw,Rw,Rw,Rw,Rw,Rw,Rw,Kw,,,,,,,Nb,Qb,,,,,,,Rw,Nb,,,Qb,Qb,,,Kw,Rw,,,Qb,Qb,,,Qb,Kb,,,,,,,Nw,Qw,,,,,,,Rb,Bb,Pb,Rw,Bb,Qw,Pw,Rb,Qb	lightRed	0	RRRRRRRR/K6n/q6R/n2qq2K/R2qq2q/k6N/Q6r/bpRbQPrq	5
1d6016ff07e4eeab2639f8598f6727bc	2189	Kw,Pw,Qw,Bb,Nw,Pb,Qb,Bb,Pw,,,,,,,Bb,Rb,,,,,,,Nw,Bb,,,,,,,Pb,Qw,,,,,,,Kb,Pb,,,,,,,Bw,Rw,,,,,,,Nb,Pb,Pw,Kw,Bb,Nw,Pb,Kb,Kb	darkGray	1	KPQbNpqb/P6b/r6N/b6p/Q6k/p6B/R6n/pPKbNpkk	3
2f6cab4c667884467ced13a4661a5b95	2196	Rw,Nw,Rb,Kw,Qb,Nb,Rw,Bb,Rw,,,,,,,Bw,Rw,,,,,,,Qb,Rw,,,,,,,Pw,Rw,,,,,,,Rb,Rw,,,,,,,Bb,Rw,,,,,,,Qw,Rw,Rb,Bw,Qw,Pw,Nw,Bb,Kw	darkRed	0	RNrKqnRb/R6B/R6q/R6P/R6r/R6b/R6Q/RrBQPNbK	5
14c3e9cdbc73ae5733406e7952e656ed	2200	Rb,Rw,Nb,Qb,Kw,Rb,Nw,Qb,Pw,,,,,,,Nb,Nb,,,,,,,Bw,Bw,,,,,,,Kb,Qb,,,,,,,Pb,Pb,,,,,,,Rw,Nw,,,,,,,Bb,Pb,Qb,Bw,Rb,Pw,Qw,Nb,Bw	lightGray	0	rRnqKrNq/P6n/n6B/B6k/q6p/p6R/N6b/pqBrPQnB	1
